Id,Name,Account.Name,Account.CreatedDate,Account.CreatedBy.Name,Account.LastModifiedBy.Name,Account.LastModifiedDate,AccountId,StageName,Close_Stage_Main_Reason__c,CurrencyIsoCode,Revenue__c,Fee_Revenue__c,CreatedBy.Name,CreatedDate,LastModifiedBy.Name,LastModifiedDate
0065a0000140E9iAAE,Las Vegas Decom,Zurich,2020-07-14T02:14:09.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T22:13:58.000+0000,0015a000032XhE8AAK,Settled,,USD,5000,0,Data Migration AMPDS,2020-10-15T01:23:13.000+0000,Data Migration AMPDS,2022-05-24T10:42:44.000+0000
0065a0000140EA4AAM,COVID Re-Entry Assist,Zurich,2020-07-14T02:14:09.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T22:13:58.000+0000,0015a000032XhE8AAK,Settled,,USD,1360,0,Data Migration AMPDS,2020-07-14T02:15:55.000+0000,Data Migration AMPDS,2022-05-24T10:42:56.000+0000
0065a0000140I6ZAAU,Zurich / Farmers - Capital Planning Shared Services,Zurich,2020-07-14T02:14:09.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T22:13:58.000+0000,0015a000032XhE8AAK,Target,,USD,0,0,Data Migration AMPDS,2021-03-23T19:35:54.000+0000,Data Migration AMPDS,2022-05-24T11:31:51.000+0000
0065a0000140Go9AAE,"Owings Mills, MD Relocation (Build Out)",Zurich,2020-07-14T02:14:09.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T22:13:58.000+0000,0015a000032XhE8AAK,Negotiation,,USD,88800,0,Data Migration AMPDS,2022-03-14T13:23:41.000+0000,Data Migration AMPDS,2022-05-24T11:09:49.000+0000
0065a0000140HQPAA2,Zurich Omaha,Zurich,2020-07-14T02:14:09.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T22:13:58.000+0000,0015a000032XhE8AAK,Negotiation,,USD,0,0,Data Migration AMPDS,2022-01-25T21:53:34.000+0000,Data Migration AMPDS,2022-05-24T11:25:07.000+0000
0065a0000140FN6AAM,Zurich Sustainability Analysis,Zurich,2020-07-14T02:14:09.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T22:13:58.000+0000,0015a000032XhE8AAK,Lost,,USD,30000,0,Data Migration AMPDS,2021-04-02T21:01:03.000+0000,Data Migration AMPDS,2022-05-24T10:50:44.000+0000
0065a0000140E5ZAAU,Joshua Tree Resort,JAT Associates,2020-07-14T02:03:24.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T17:53:55.000+0000,0015a000032XgHgAAK,Target,,USD,1200000,0,Data Migration AMPDS,2020-07-14T02:10:03.000+0000,Data Migration AMPDS,2022-05-24T10:41:32.000+0000
0065a0000140E2fAAE,Tempe,Mercury,2020-07-14T01:55:31.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T17:50:33.000+0000,0015a000032XgTqAAK,Lost,,USD,60000,0,Data Migration AMPDS,2020-07-14T01:57:28.000+0000,Data Migration AMPDS,2022-05-24T10:40:12.000+0000
0065a0000140DyGAAU,Carpet Company,Robson,2020-07-14T01:52:44.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T17:46:06.000+0000,0015a000032Xgm4AAC,Settled,,USD,10000,0,Data Migration AMPDS,2020-07-14T01:55:07.000+0000,Data Migration AMPDS,2022-05-24T10:38:57.000+0000
0065a0000140E03AAE,Re-entry planning,Headspace,2020-07-14T01:50:24.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T17:48:03.000+0000,0015a000032XgBcAAK,Proposal,,USD,20000,0,Data Migration AMPDS,2020-07-14T01:52:12.000+0000,Data Migration AMPDS,2022-05-24T10:39:35.000+0000
0065a0000140E2hAAE,New BTS facility in South Bay,Access Services,2020-07-14T01:37:18.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T17:50:33.000+0000,0015a000032XfTzAAK,Lost,,USD,220000,0,Data Migration AMPDS,2020-07-14T01:39:44.000+0000,Data Migration AMPDS,2022-05-24T10:40:12.000+0000
0065a0000140E0wAAE,West Adams development,Luzzatto Company,2020-07-14T01:34:50.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T17:48:59.000+0000,0015a000032XgQDAA0,Lost,,USD,120000,0,Data Migration AMPDS,2020-07-14T01:36:57.000+0000,Data Migration AMPDS,2022-05-24T10:39:47.000+0000
0065a0000140E4GAAU,ocVIBE,Samueli Foundation,2020-07-14T00:57:54.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T17:52:25.000+0000,0015a000032XhMwAAK,Target,,USD,50000,0,Data Migration AMPDS,2020-07-14T01:00:02.000+0000,Data Migration AMPDS,2022-05-24T10:40:55.000+0000
0065a0000140DyCAAU,Westminster Mall,Washington Prime,2020-07-14T00:54:25.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T17:46:01.000+0000,0015a000032XhA3AAK,Lost,,USD,5000,0,Data Migration AMPDS,2020-07-14T00:57:14.000+0000,Data Migration AMPDS,2022-05-24T10:38:57.000+0000
0065a0000140E5kAAE,Multi-Site - Repair from civil unrest,Footlocker,2020-07-14T00:13:37.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T17:54:01.000+0000,0015a000032Xg4DAAS,Lost,,USD,20000,0,Data Migration AMPDS,2020-07-14T00:53:40.000+0000,Data Migration AMPDS,2022-05-24T10:41:32.000+0000
0065a0000140E8jAAE,Costa Verde,Regency,2020-07-14T00:06:04.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T17:57:12.000+0000,0015a000032XgkiAAC,Lost,,USD,3000000,0,Data Migration AMPDS,2020-07-14T00:08:06.000+0000,Data Migration AMPDS,2022-05-24T10:42:32.000+0000
0065a0000140HrQAAU,MN/IA - Bloomington Renovation vs. Relocation,Minnesota Certified Public Accountants (MNCPA),2020-07-13T16:04:02.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T21:48:24.000+0000,0015a000032XgUwAAK,Lost,,USD,52642,0,Data Migration AMPDS,2020-07-13T16:05:26.000+0000,Data Migration AMPDS,2022-05-24T11:27:20.000+0000
0065a0000140GK7AAM,Refinitiv,Refinitiv,2020-07-13T12:49:03.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T21:00:54.000+0000,0015a000032XgkeAAC,Lost,,USD,0,0,Data Migration AMPDS,2020-07-13T12:50:32.000+0000,Data Migration AMPDS,2022-05-24T11:07:56.000+0000
0065a0000140FgmAAE,795 Office Parkway consolidation,Refinitiv,2020-07-13T12:49:03.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T21:00:54.000+0000,0015a000032XgkeAAC,Lost,,USD,105120,0,Data Migration AMPDS,2020-08-27T20:06:47.000+0000,Data Migration AMPDS,2022-05-24T10:57:37.000+0000
0065a0000140H7QAAU,PIT: Wabtec - Greenville Consolidation,Wabtec,2020-07-10T18:41:31.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-23T22:28:44.000+0000,0010b00002brIHiAAM,Lost,,USD,100000,0,Data Migration AMPDS,2020-05-12T14:47:41.000+0000,Data Migration AMPDS,2022-05-24T11:14:54.000+0000
0065a0000140JJ9AAM,FW - NOV/DEC/JAN contract extension,Wabtec,2020-07-10T18:41:31.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-23T22:28:44.000+0000,0010b00002brIHiAAM,Settled,,USD,40320,0,Data Migration AMPDS,2020-08-28T19:19:36.000+0000,Data Migration AMPDS,2022-05-24T11:53:43.000+0000
0065a0000140FROAA2,Wabtec Consolidation,Wabtec,2020-07-10T18:41:31.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-23T22:28:44.000+0000,0010b00002brIHiAAM,Target,,USD,0,0,Data Migration AMPDS,2021-08-16T15:43:27.000+0000,Data Migration AMPDS,2022-05-24T10:52:14.000+0000
0065a0000140FRLAA2,Wabtec NE Houston,Wabtec,2020-07-10T18:41:31.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-23T22:28:44.000+0000,0010b00002brIHiAAM,Target,,USD,0,0,Data Migration AMPDS,2021-09-23T18:25:25.000+0000,Data Migration AMPDS,2022-05-24T10:52:03.000+0000
0065a0000140JJAAA2,FW - build out - interior w/ FFE,Wabtec,2020-07-10T18:41:31.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-23T22:28:44.000+0000,0010b00002brIHiAAM,Settled,,USD,63840,0,Data Migration AMPDS,2020-04-15T20:31:35.000+0000,Data Migration AMPDS,2022-05-24T11:53:43.000+0000
0065a0000140IOoAAM,Samsara SF Signage and Branding,Samsara Networks Inc.,2020-07-10T18:39:05.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-23T22:04:01.000+0000,0010b00002brHrgAAE,Settled,,USD,15000,0,Data Migration AMPDS,2020-09-23T00:09:57.000+0000,Data Migration AMPDS,2022-05-24T11:37:04.000+0000
0065a0000140ICaAAM,South Jersey,"NetScout Systems, Inc",2020-07-10T18:38:48.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-23T21:58:32.000+0000,0010b00002brHmCAAU,Lost,,USD,61000,0,Data Migration AMPDS,2021-06-25T00:29:48.000+0000,Data Migration AMPDS,2022-05-24T11:33:30.000+0000
0065a0000140GaFAAU,Westinghouse Relocation,"Westinghouse Electric Company, LLC",2020-07-10T18:37:52.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-23T21:41:47.000+0000,0010b00002brHcRAAU,Settled,,USD,10000,0,Data Migration AMPDS,2022-04-26T20:17:22.000+0000,Data Migration AMPDS,2022-05-24T11:09:38.000+0000
0065a0000140HAsAAM,PIT: WEC - Sanitary Tie-in - Add Service,"Westinghouse Electric Company, LLC",2020-07-10T18:37:52.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-23T21:41:47.000+0000,0010b00002brHcRAAU,Settled,,USD,9360,0,Data Migration AMPDS,2022-02-22T20:57:49.000+0000,Data Migration AMPDS,2022-05-24T11:15:48.000+0000
0065a0000140HAqAAM,PIT: WEC - AHN Cranberry,"Westinghouse Electric Company, LLC",2020-07-10T18:37:52.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-23T21:41:47.000+0000,0010b00002brHcRAAU,Negotiation,,USD,45000,0,Data Migration AMPDS,2021-12-17T17:19:02.000+0000,Data Migration AMPDS,2022-05-24T11:15:48.000+0000
0065a0000140HAbAAM,PIT: WEC - Middough Engineering,"Westinghouse Electric Company, LLC",2020-07-10T18:37:52.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-23T21:41:47.000+0000,0010b00002brHcRAAU,Lost,,USD,10000,0,Data Migration AMPDS,2021-10-18T18:02:41.000+0000,Data Migration AMPDS,2022-05-24T11:15:48.000+0000
0065a0000140H8gAAE,PIT: WEC - Phoenix Rehab,"Westinghouse Electric Company, LLC",2020-07-10T18:37:52.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-23T21:41:47.000+0000,0010b00002brHcRAAU,Settled,,USD,14700,0,Data Migration AMPDS,2020-05-11T17:05:49.000+0000,Data Migration AMPDS,2022-05-24T11:15:20.000+0000
0065a0000140H8OAAU,PIT: WEC - CHU - Extension,"Westinghouse Electric Company, LLC",2020-07-10T18:37:52.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-23T21:41:47.000+0000,0010b00002brHcRAAU,Target,,USD,7800,0,Data Migration AMPDS,2022-04-26T14:54:57.000+0000,Data Migration AMPDS,2022-05-24T11:15:20.000+0000
0065a0000140H8NAAU,PIT: WEC - CHU - Phase 3 - 6,"Westinghouse Electric Company, LLC",2020-07-10T18:37:52.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-23T21:41:47.000+0000,0010b00002brHcRAAU,Target,,USD,40000,0,Data Migration AMPDS,2022-04-26T14:54:13.000+0000,Data Migration AMPDS,2022-05-24T11:15:20.000+0000
0065a0000140H8LAAU,PIT: WEC - HVAC/Industrial projects,"Westinghouse Electric Company, LLC",2020-07-10T18:37:52.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-23T21:41:47.000+0000,0010b00002brHcRAAU,Target,,USD,50000,0,Data Migration AMPDS,2021-12-17T17:20:33.000+0000,Data Migration AMPDS,2022-05-24T11:15:20.000+0000
0065a0000140HbNAAU,300k SF Office and Industrial RPM,"Westinghouse Electric Company, LLC",2020-07-10T18:37:52.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-23T21:41:47.000+0000,0010b00002brHcRAAU,Lost,,USD,0,0,Data Migration AMPDS,2020-04-22T14:51:06.000+0000,Data Migration AMPDS,2022-05-24T11:22:34.000+0000
0065a0000140HbLAAU,Lakepointe Decommissioning,"Westinghouse Electric Company, LLC",2020-07-10T18:37:52.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-23T21:41:47.000+0000,0010b00002brHcRAAU,Settled,,USD,4500,0,Data Migration AMPDS,2020-09-09T12:07:48.000+0000,Data Migration AMPDS,2022-05-24T11:22:34.000+0000
0065a0000140HbKAAU,Lake Bluff RPM Consulting,"Westinghouse Electric Company, LLC",2020-07-10T18:37:52.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-23T21:41:47.000+0000,0010b00002brHcRAAU,Settled,,USD,7000,0,Data Migration AMPDS,2020-04-22T14:51:06.000+0000,Data Migration AMPDS,2022-05-24T11:22:34.000+0000
0065a0000140HcZAAU,"Columbia, SC Construction","Westinghouse Electric Company, LLC",2020-07-10T18:37:52.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-23T21:41:47.000+0000,0010b00002brHcRAAU,Settled,,USD,115957,0,Data Migration AMPDS,2020-04-22T14:51:06.000+0000,Data Migration AMPDS,2022-05-24T11:22:47.000+0000
0065a0000140HBWAA2,PIT: WEC - Premier Power,"Westinghouse Electric Company, LLC",2020-07-10T18:37:52.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-23T21:41:47.000+0000,0010b00002brHcRAAU,Target,,USD,20000,0,Data Migration AMPDS,2022-03-18T19:58:10.000+0000,Data Migration AMPDS,2022-05-24T11:16:00.000+0000
0065a0000140FnwAAE,SCIF,"Leidos, Incorporated",2020-07-10T18:37:35.000+0000,Datamigration UK User,Mathew Chamish,2022-05-27T14:14:06.000+0000,0010b00002brHYwAAM,Lost,,USD,800000,0,Data Migration AMPDS,2020-05-08T16:56:09.000+0000,Data Migration AMPDS,2022-05-24T11:00:32.000+0000
0065a0000140GoBAAU,Leidos PM SCIF Training,"Leidos, Incorporated",2020-07-10T18:37:35.000+0000,Datamigration UK User,Mathew Chamish,2022-05-27T14:14:06.000+0000,0010b00002brHYwAAM,Target,,USD,0,0,Data Migration AMPDS,2022-04-11T13:31:42.000+0000,Data Migration AMPDS,2022-05-24T11:09:49.000+0000
0065a0000140N8JAAU,Playbook,PayPal,2020-07-10T18:37:35.000+0000,Datamigration UK User,IDQ USER,2022-05-30T02:12:39.000+0000,0010b00002brHXfAAM,Proposal,,USD,0,0,Data Migration AMPDS,2020-05-08T16:56:15.000+0000,Data Migration AMPDS,2022-05-24T09:46:48.000+0000
0065a0000140EJIAA2,USMC Wireless Abatement,"Leidos, Incorporated",2020-07-10T18:37:35.000+0000,Datamigration UK User,Mathew Chamish,2022-05-27T14:14:06.000+0000,0010b00002brHYwAAM,Lost,,USD,100000,0,Data Migration AMPDS,2020-05-08T16:56:12.000+0000,Data Migration AMPDS,2022-05-24T10:46:04.000+0000
0065a0000140E9lAAE,Leidos - telescopes,"Leidos, Incorporated",2020-07-10T18:37:35.000+0000,Datamigration UK User,Mathew Chamish,2022-05-27T14:14:06.000+0000,0010b00002brHYwAAM,Lost,,USD,0,0,Data Migration AMPDS,2020-04-10T19:08:46.000+0000,Data Migration AMPDS,2022-05-24T10:42:44.000+0000
0065a0000140EAwAAM,GSOC,PayPal,2020-07-10T18:37:35.000+0000,Datamigration UK User,IDQ USER,2022-05-30T02:12:39.000+0000,0010b00002brHXfAAM,Settled,,USD,45000,0,Data Migration AMPDS,2020-05-12T02:14:24.000+0000,Data Migration AMPDS,2022-05-24T10:43:08.000+0000
0065a0000140EAxAAM,PayPal Cyber Fusion,PayPal,2020-07-10T18:37:35.000+0000,Datamigration UK User,IDQ USER,2022-05-30T02:12:39.000+0000,0010b00002brHXfAAM,Settled,,USD,19000,0,Data Migration AMPDS,2020-06-12T20:33:10.000+0000,Data Migration AMPDS,2022-05-24T10:43:08.000+0000
0065a0000140EB6AAM,Chandler remodel,PayPal,2020-07-10T18:37:35.000+0000,Datamigration UK User,IDQ USER,2022-05-30T02:12:39.000+0000,0010b00002brHXfAAM,Settled,,USD,220000,0,Data Migration AMPDS,2021-11-01T23:44:18.000+0000,Data Migration AMPDS,2022-05-24T10:43:08.000+0000
0065a0000140EBGAA2,APM support,PayPal,2020-07-10T18:37:35.000+0000,Datamigration UK User,IDQ USER,2022-05-30T02:12:39.000+0000,0010b00002brHXfAAM,Settled,,USD,60000,0,Data Migration AMPDS,2021-07-19T05:03:22.000+0000,Data Migration AMPDS,2022-05-24T10:43:20.000+0000
0065a0000140EBHAA2,Minor Warehouse T.I.,PayPal,2020-07-10T18:37:35.000+0000,Datamigration UK User,IDQ USER,2022-05-30T02:12:39.000+0000,0010b00002brHXfAAM,Settled,,USD,56160,0,Data Migration AMPDS,2021-07-19T04:51:43.000+0000,Data Migration AMPDS,2022-05-24T10:43:20.000+0000
0065a0000140EBLAA2,Parking Structure Safety Upgrades,PayPal,2020-07-10T18:37:35.000+0000,Datamigration UK User,IDQ USER,2022-05-30T02:12:39.000+0000,0010b00002brHXfAAM,Settled,,USD,21000,0,Data Migration AMPDS,2021-08-11T18:16:45.000+0000,Data Migration AMPDS,2022-05-24T10:43:20.000+0000
0065a0000140EBMAA2,IDF Upgrade,PayPal,2020-07-10T18:37:35.000+0000,Datamigration UK User,IDQ USER,2022-05-30T02:12:39.000+0000,0010b00002brHXfAAM,Settled,,USD,30000,0,Data Migration AMPDS,2021-08-11T18:17:47.000+0000,Data Migration AMPDS,2022-05-24T10:43:20.000+0000
0065a0000140EBNAA2,Chandler,PayPal,2020-07-10T18:37:35.000+0000,Datamigration UK User,IDQ USER,2022-05-30T02:12:39.000+0000,0010b00002brHXfAAM,Target,,USD,120000,0,Data Migration AMPDS,2021-06-16T23:07:30.000+0000,Data Migration AMPDS,2022-05-24T10:43:20.000+0000
0065a0000140EBdAAM,Minor TI in LA,PayPal,2020-07-10T18:37:35.000+0000,Datamigration UK User,IDQ USER,2022-05-30T02:12:39.000+0000,0010b00002brHXfAAM,Settled,,USD,25000,0,Data Migration AMPDS,2020-06-12T22:56:20.000+0000,Data Migration AMPDS,2022-05-24T10:43:20.000+0000
0065a0000140EBfAAM,PayPal- RE decision,PayPal,2020-07-10T18:37:35.000+0000,Datamigration UK User,IDQ USER,2022-05-30T02:12:39.000+0000,0010b00002brHXfAAM,Lost,,USD,100000,0,Data Migration AMPDS,2020-04-10T19:08:46.000+0000,Data Migration AMPDS,2022-05-24T10:43:20.000+0000
0065a0000140GHWAA2,Leidos/L3Harris,"Leidos, Incorporated",2020-07-10T18:37:35.000+0000,Datamigration UK User,Mathew Chamish,2022-05-27T14:14:06.000+0000,0010b00002brHYwAAM,Lost,,USD,0,0,Data Migration AMPDS,2020-09-08T17:31:46.000+0000,Data Migration AMPDS,2022-05-24T11:07:13.000+0000
0065a0000140FyPAAU,Paypal,PayPal,2020-07-10T18:37:35.000+0000,Datamigration UK User,IDQ USER,2022-05-30T02:12:39.000+0000,0010b00002brHXfAAM,Lost,,USD,1,0,Data Migration AMPDS,2020-06-18T21:11:37.000+0000,Data Migration AMPDS,2022-05-24T11:05:33.000+0000
0065a0000140HtTAAU,MN/IA - Generator canopy,PayPal,2020-07-10T18:37:35.000+0000,Datamigration UK User,IDQ USER,2022-05-30T02:12:39.000+0000,0010b00002brHXfAAM,Settled,,USD,10000,0,Data Migration AMPDS,2020-02-28T17:58:18.000+0000,Data Migration AMPDS,2022-05-24T11:28:00.000+0000
0065a0000140I9KAAU,Capacity Analysis Re-entry,Great Wolf Resorts Inc,2020-07-10T18:37:35.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-23T21:57:07.000+0000,0010b00002brHYmAAM,Settled,,USD,1350,0,Data Migration AMPDS,2020-07-16T21:45:12.000+0000,Data Migration AMPDS,2022-05-24T11:32:40.000+0000
0065a0000140I7kAAE,PayPal Annual Chicago Refresh,PayPal,2020-07-10T18:37:35.000+0000,Datamigration UK User,IDQ USER,2022-05-30T02:12:39.000+0000,0010b00002brHXfAAM,Settled,,USD,40000,0,Data Migration AMPDS,2022-01-28T21:03:19.000+0000,Data Migration AMPDS,2022-05-24T11:32:16.000+0000
0065a0000140I6DAAU,Leidos -  Capital Planning Shared Services,"Leidos, Incorporated",2020-07-10T18:37:35.000+0000,Datamigration UK User,Mathew Chamish,2022-05-27T14:14:06.000+0000,0010b00002brHYwAAM,Settled,,USD,0,0,Data Migration AMPDS,2021-03-23T19:35:54.000+0000,Data Migration AMPDS,2022-05-24T11:31:51.000+0000
0065a0000140IFTAA2,Project Management Services,"Leidos, Incorporated",2020-07-10T18:37:35.000+0000,Datamigration UK User,Mathew Chamish,2022-05-27T14:14:06.000+0000,0010b00002brHYwAAM,Target,,USD,30000,0,Data Migration AMPDS,2021-12-13T23:01:35.000+0000,Data Migration AMPDS,2022-05-24T11:34:22.000+0000
0065a0000140IFQAA2,"Projects in Huntsville, Augusta, Baltimore","Leidos, Incorporated",2020-07-10T18:37:35.000+0000,Datamigration UK User,Mathew Chamish,2022-05-27T14:14:06.000+0000,0010b00002brHYwAAM,Lost,,USD,200000,0,Data Migration AMPDS,2021-12-13T23:11:27.000+0000,Data Migration AMPDS,2022-05-24T11:34:22.000+0000
0065a0000140IOhAAM,PayPal Exterior Collaboration Space San Jose,PayPal,2020-07-10T18:37:35.000+0000,Datamigration UK User,IDQ USER,2022-05-30T02:12:39.000+0000,0010b00002brHXfAAM,Settled,,USD,50000,0,Data Migration AMPDS,2021-02-22T23:30:46.000+0000,Data Migration AMPDS,2022-05-24T11:37:04.000+0000
0065a0000140IOgAAM,PayPal Security Fence and Guard Stations San Jose,PayPal,2020-07-10T18:37:35.000+0000,Datamigration UK User,IDQ USER,2022-05-30T02:12:39.000+0000,0010b00002brHXfAAM,Settled,,USD,50000,0,Data Migration AMPDS,2021-02-22T23:31:38.000+0000,Data Migration AMPDS,2022-05-24T11:37:04.000+0000
0065a0000140INDAA2,PayPal Annual 2022 Project management Services,PayPal,2020-07-10T18:37:35.000+0000,Datamigration UK User,IDQ USER,2022-05-30T02:12:39.000+0000,0010b00002brHXfAAM,Settled,,USD,550000,0,Data Migration AMPDS,2021-12-03T20:32:17.000+0000,Data Migration AMPDS,2022-05-24T11:36:40.000+0000
0065a0000140IaZAAU,Gaithersburg Phase 2,"Leidos, Incorporated",2020-07-10T18:37:35.000+0000,Datamigration UK User,Mathew Chamish,2022-05-27T14:14:06.000+0000,0010b00002brHYwAAM,Lost,,USD,500000,0,Data Migration AMPDS,2021-02-18T16:11:16.000+0000,Data Migration AMPDS,2022-05-24T11:40:53.000+0000
0065a0000140IZqAAM,Airport Hanger,"Leidos, Incorporated",2020-07-10T18:37:35.000+0000,Datamigration UK User,Mathew Chamish,2022-05-27T14:14:06.000+0000,0010b00002brHYwAAM,Lost,,USD,300000,0,Data Migration AMPDS,2020-05-08T16:56:09.000+0000,Data Migration AMPDS,2022-05-24T11:40:42.000+0000
0065a0000140FneAAE,Reston 60K SF Ofiice,"Leidos, Incorporated",2020-07-10T18:37:35.000+0000,Datamigration UK User,Mathew Chamish,2022-05-27T14:14:06.000+0000,0010b00002brHYwAAM,Lost,,USD,200000,0,Data Migration AMPDS,2021-02-01T16:54:10.000+0000,Data Migration AMPDS,2022-05-24T11:00:18.000+0000
0065a0000140N9ZAAU,Frederick Biomedical Work,"Leidos, Incorporated",2020-07-10T18:37:35.000+0000,Datamigration UK User,Mathew Chamish,2022-05-27T14:14:06.000+0000,0010b00002brHYwAAM,Lost,,USD,70000,0,Data Migration AMPDS,2020-05-08T16:56:09.000+0000,Data Migration AMPDS,2022-05-24T09:47:30.000+0000
0065a0000140FHpAAM,Fiserv - Rebrand,"Fiserv, Inc.",2020-07-10T18:35:32.000+0000,Datamigration UK User,IDQ USER,2022-05-26T22:39:29.000+0000,0010b00002brHCqAAM,Settled,,USD,280000,0,Data Migration AMPDS,2020-05-20T23:07:29.000+0000,Data Migration AMPDS,2022-05-24T10:48:50.000+0000
0065a0000140FozAAE,Fiserv - restack,"Fiserv, Inc.",2020-07-10T18:35:32.000+0000,Datamigration UK User,IDQ USER,2022-05-26T22:39:29.000+0000,0010b00002brHCqAAM,Target,,USD,0,0,Data Migration AMPDS,2020-05-20T23:07:29.000+0000,Data Migration AMPDS,2022-05-24T11:00:46.000+0000
0065a0000140GkNAAU,WD - Fiserv Variable PDS/RPM,"Fiserv, Inc.",2020-07-10T18:35:32.000+0000,Datamigration UK User,IDQ USER,2022-05-26T22:39:29.000+0000,0010b00002brHCqAAM,Lost,,USD,0,0,Data Migration AMPDS,2021-07-22T19:22:21.000+0000,Data Migration AMPDS,2022-05-24T11:09:12.000+0000
0065a00001408hSAAQ,The Learning Experience Brand Optimization,The Learning Experience Holding Corp,2020-07-10T18:35:19.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-22T20:48:11.000+0000,0010b00002brH88AAE,Proposal,,USD,290000,0,Data Migration AMPDS,2018-10-26T17:19:49.000+0000,Data Migration AMPDS,2022-05-22T20:48:10.000+0000
0065a0000140ECCAA2,Reed Smith NYC LEED CI,Reed Smith Pte Ltd,2020-07-10T18:34:34.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-23T22:20:42.000+0000,0010b00002brGrVAAU,Lost,,USD,48200,0,Data Migration AMPDS,2020-09-23T17:22:42.000+0000,Data Migration AMPDS,2022-05-24T10:43:34.000+0000
0065a0000140GIPAA2,Reed Smith,Reed Smith Pte Ltd,2020-07-10T18:34:34.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-23T22:20:42.000+0000,0010b00002brGrVAAU,Settled,,USD,1,0,Data Migration AMPDS,2020-06-18T21:28:15.000+0000,Data Migration AMPDS,2022-05-24T11:07:25.000+0000
0065a0000140DBLAA2,Reed Smith Houston Office,Reed Smith Pte Ltd,2020-07-10T18:34:34.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-23T22:20:42.000+0000,0010b00002brGrVAAU,Settled,,USD,0,0,Data Migration AMPDS,2021-10-06T13:37:13.000+0000,Data Migration AMPDS,2022-05-24T07:01:14.000+0000
0065a0000140IyEAAU,Reed Smith Miami Build Out,Reed Smith Pte Ltd,2020-07-10T18:34:34.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-23T22:20:42.000+0000,0010b00002brGrVAAU,Settled,,USD,67485,0,Data Migration AMPDS,2021-02-10T14:14:20.000+0000,Data Migration AMPDS,2022-05-24T11:48:16.000+0000
0065a0000140IwvAAE,Reed Smith Add Services,Reed Smith Pte Ltd,2020-07-10T18:34:34.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-23T22:20:42.000+0000,0010b00002brGrVAAU,Negotiation,,USD,15190,0,Data Migration AMPDS,2022-03-17T03:23:43.000+0000,Data Migration AMPDS,2022-05-24T11:47:50.000+0000
0065a0000140DNuAAM,Zendesk LEED and WELL,"Zendesk, Inc.",2020-07-10T18:34:20.000+0000,Datamigration UK User,Data Migration AMPDS,2022-05-23T22:04:10.000+0000,0010b00002brGnjAAE,Settled,,USD,60000,0,Data Migration AMPDS,2021-06-17T20:32:55.000+0000,Data Migration AMPDS,2022-05-24T10:50:32.000+0000
